timestamp,datetime,type,side,size,price,usdcSize,outcome,title,slug,eventSlug,conditionId,asset,transactionHash,proxyWallet,name,pseudonym
1764756913,2025-12-03 10:15:13,TRADE,BUY,46.511626,0.5700000038700002,26.511627,Up,"Bitcoin Up or Down - December 3, 5:15AM-5:30AM ET",btc-updown-15m-1764756900,btc-updown-15m-1764756900,0x7cee47edd3111a93f8a9aa560978a4e50d35f26ef3069f9d281d5ab07ba63dfb,99639875934475138170552945653948512690940480279202542046983891071931906916874,0x164a73dba59019e94138402c0ddf5d0ee93a5e563cc9487f6526c965941f96e9,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756909,2025-12-03 10:15:09,TRADE,BUY,172.3,0.56,96.488,Up,"Bitcoin Up or Down - December 3, 5:15AM-5:30AM ET",btc-updown-15m-1764756900,btc-updown-15m-1764756900,0x7cee47edd3111a93f8a9aa560978a4e50d35f26ef3069f9d281d5ab07ba63dfb,99639875934475138170552945653948512690940480279202542046983891071931906916874,0x9267dd53206bd88caeb248962a633f5b8e15e3a68aa3616d88d8a5d08bbb505d,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756909,2025-12-03 10:15:09,TRADE,BUY,177.7,0.56,99.512,Up,"Bitcoin Up or Down - December 3, 5:15AM-5:30AM ET",btc-updown-15m-1764756900,btc-updown-15m-1764756900,0x7cee47edd3111a93f8a9aa560978a4e50d35f26ef3069f9d281d5ab07ba63dfb,99639875934475138170552945653948512690940480279202542046983891071931906916874,0x9267dd53206bd88caeb248962a633f5b8e15e3a68aa3616d88d8a5d08bbb505d,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756909,2025-12-03 10:15:09,TRADE,BUY,18.86,0.56,10.5616,Up,"Bitcoin Up or Down - December 3, 5:15AM-5:30AM ET",btc-updown-15m-1764756900,btc-updown-15m-1764756900,0x7cee47edd3111a93f8a9aa560978a4e50d35f26ef3069f9d281d5ab07ba63dfb,99639875934475138170552945653948512690940480279202542046983891071931906916874,0xbec2192846e96b0f6c1b746fadcf3140d71488f2b3442329354d33c01e87ce61,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756909,2025-12-03 10:15:09,TRADE,BUY,19.431817,0.5600000247017559,10.881818,Up,"Bitcoin Up or Down - December 3, 5:15AM-5:30AM ET",btc-updown-15m-1764756900,btc-updown-15m-1764756900,0x7cee47edd3111a93f8a9aa560978a4e50d35f26ef3069f9d281d5ab07ba63dfb,99639875934475138170552945653948512690940480279202542046983891071931906916874,0x88763c70d0e67cdc2a07c30358aa788612eed4609a07cc5986b4c9c6d9b3c46d,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756873,2025-12-03 10:14:33,TRADE,BUY,25.8,0.86,22.188,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x9fd17c74ba132912943202d3f66b49e2286343f3fbf9e05f7e31b1740236b66b,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756871,2025-12-03 10:14:31,TRADE,BUY,2.61052,0.05,0.130526,Up,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,51873386319895037446661689260259178426904597800503963547301508473205678070974,0x1c2ef2912bbedfa897ccecc03a4aa061c9923a6a1a17611bfd75a1b83524a48b,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756871,2025-12-03 10:14:31,TRADE,BUY,18.6,0.05,0.93,Up,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,51873386319895037446661689260259178426904597800503963547301508473205678070974,0x4edda332731cb09b472ea539b0404679fbe73c0902593767ed0e7bfb4df84208,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756869,2025-12-03 10:14:29,TRADE,BUY,33,0.05,1.65,Up,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,51873386319895037446661689260259178426904597800503963547301508473205678070974,0xbbe8eda3f6f43a1ea7f43853cb2ae452433e9af72a31b46262f910c9487bb6f4,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756861,2025-12-03 10:14:21,TRADE,BUY,1.04165,0.04,0.041666,Up,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,51873386319895037446661689260259178426904597800503963547301508473205678070974,0x3c9eac374ed7e8d82f929b4b723c6950fbf9e111b4defe265f95439cc5192f36,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756859,2025-12-03 10:14:19,TRADE,SELL,48,0.96,46.08,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xbfbd9c5bbdd9b8989bc73f6ed0907ba45a4e1d26cad46e72a2a0bdf4ee97b099,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756857,2025-12-03 10:14:17,TRADE,BUY,67,0.03,2.01,Up,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,51873386319895037446661689260259178426904597800503963547301508473205678070974,0xcd70f8913f64c3ab6fc3e0bb9f8402c7452329ad42f793b862eaea5f1185e368,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756855,2025-12-03 10:14:15,TRADE,BUY,8,0.05,0.4,Up,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,51873386319895037446661689260259178426904597800503963547301508473205678070974,0x7095c4253b2d7c894f312c88c41adbb51c842829469b17f4747635a9d53539ac,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756853,2025-12-03 10:14:13,TRADE,SELL,22.105262,0.9499999592857121,20.999998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x6732f3af10c821792dfa2b396dc02358388f5b41efafe3426dbeeff0e88acbc1,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756851,2025-12-03 10:14:11,TRADE,SELL,23.52,0.95,22.344,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x5e4219434527d584990663fda7d7806a927ccaf7c83bdc15a9207eaf855a9145,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756851,2025-12-03 10:14:11,TRADE,SELL,85.473683,0.9499999900554186,81.199998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x665c23253e6fdfec5f51d7ac992293c6e3c31c52fac8627a5a55a8307aef5e89,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756825,2025-12-03 10:13:45,TRADE,SELL,194,0.87,168.78,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xb96ce31bdadb164194e8143efbd7cb45d6989fd4113e296039deb710240c1d77,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756823,2025-12-03 10:13:43,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xa5b4ede42ac690f657104e4a3efb8fd542792f49588be19aa1b6c2aa8ffc002c,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756823,2025-12-03 10:13:43,TRADE,SELL,3.409089,0.8799999061332807,2.999998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xa91dd5e6732540c07d7c2cdfbdbd6dc16c9853198260a21f7f2004cb4db0e20e,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756823,2025-12-03 10:13:43,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x9a7b328296f89eafaa1ac3051fb9528cf460f4f67dae6a4e15cdf42286c28bb3,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756823,2025-12-03 10:13:43,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xc0f167684a3c9c7b6ded3251f9d34f6e2823a93f56904b0adc3afaf67ecc704f,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756823,2025-12-03 10:13:43,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xeeba832da9dfeba5f674066fe6f4c8acaf2b70d8b07ccdb7f753eb1998207345,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756823,2025-12-03 10:13:43,TRADE,SELL,5.056817,0.879999810157259,4.449998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x07d6945dc586335fb39e4a1bdf079a240e8beaf1b1d65ed51745ccafbb393d6e,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756823,2025-12-03 10:13:43,TRADE,SELL,5.056817,0.879999810157259,4.449998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xbcf2044daa5cef9e55bb7b482ff251ed8c34301816275729c0a4e931c9ebd0db,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xc2c797239504621f53fe5ddb75f0350171db60a5854d322482ba18b7fbb9660e,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xaf4761145534ec651dbd3e2c944215a6817808222326c689a4b209a078b05eb3,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xbb7319817b5cf75c27ef9f2c2fee4d7718776d73b06c9f7b0f8ccf3c018318e6,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xde7b804eeb6f63a3df65958b95e4c09d78ab6f858226689049f6c653e80c6351,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,5.056817,0.879999810157259,4.449998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xf01ced8f0f83d2ae733195d09e72f1f329aa108f0f1475739ecc930f7153ed6c,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,5,0.94,4.7,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x825d57cce6e565bcbfefd13cff76c6adec5298ab2039885126c9331099f249eb,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xff443d378364f4e5843060bf34a940bcfb2bd3a509f739449e1565e51c7d4743,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,45,0.88,39.6,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x2454250e7b98a1937baaa50661bf2f3945a94d45dcc23811f87edf47e9951178,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,6.06818,0.8799999340823772,5.339998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xc91f4f34b7c43ecd0c166628e21bb0f4a502b794b24b1bdc1baa0f7a2d72cbc6,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,39.21,0.9468859984697782,37.1274,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0x66adb15d8d934b09dfc9f72e451c9391bb41214a5758df4f34307ba520c7f931,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
1764756821,2025-12-03 10:13:41,TRADE,SELL,5.056817,0.879999810157259,4.449998,Down,"Bitcoin Up or Down - December 3, 5:00AM-5:15AM ET",btc-updown-15m-1764756000,btc-updown-15m-1764756000,0xf6cdea4bc0dc2c752d9befbb5b26be965a134632c366db70cf9be14c01cca898,25208120939422896831475738098198732398780575975034825407159195627445345796202,0xc4b41017d1a4e99a95e51ea943563a92063e59b573fe5fbbaa808181c2ebdfae,0x05c1882212a41aa8d7df5b70eebe03d9319345b7,RedCaterpillar,Aged-Fax
